FLastName, Attempt #,Attempt Start,Attempt End,Section #,Q #,Q Type,Q Title,Q Text,Bonus?,Difficulty,Answer,Answer Match,Score,Out Of
f32721e9434ab1d9e4be4ddbe3e2ec23c26109473b42e56b29e0009e052ed02ad3c58, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
857ce862fe7e753106809f9208b00b391361deb4a5e96692e03d24cb70413cdde0af1, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
3c275fa65b708852c447f8f8f6f7a41c6d00e64588eff3c962dbe8c8bf2bb9066a2c8, 1,8/29/2024 11:02,8/29/2024 11:04,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,Checked,1,1
0affa7102bfada5a4c19ed3ba65118546246a46870bc8ff8841b9069a34620a7ca684, 1,8/29/2024 11:02,8/29/2024 11:04,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,UnChecked,1,1
8a3c3e8193ee7942be5541cd1876ad6b54493e622216f13e506f6ab50169d5c44b32e, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,Checked,0,1
a85e23c07a3129886d98ff0990ba7fdbc471fdb04831ed53453e210e54b30523a69e1, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
47965756a292ebad7e65fe91d120024811da856781b03ecd8b5259597de407917e20e, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,UnChecked,0,1
179444be1a43cbd2df54e34efa47ee3f9b845032c27d0df076a74aa3bd25731037c04, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
45b727c68d49d9e369a2660a4743d813931dccb2c10745e44c2c5407717568bfc1c47, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1
07bce0a605ae02f29e97e693d92b00b1278b076815d35b72cf5fb9fda56d783300edb, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1
66a1ccf57aeaf0fd6ba2d1f8a2b3569d6a119ec19fc24f7bf82d23e5145bfa9c86aaa, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1
7bd7e01dabe001b33d07b97a9e8381c02a0fcf09923b9f600fb4593b7b48666123814, 1,8/29/2024 11:02,8/29/2024 11:04,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,UnChecked,1,1
8dc8b2582b1cc873d467b6728e04cc3b12728adb793a944faa0e9c93463ea634ed9d7, 1,8/29/2024 11:02,8/29/2024 11:04,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,Checked,1,1
e69985c41a892574abc2368aa1fb20157216eefe561f914c768e9a8532e8447e9bd8a, 1,8/29/2024 11:02,8/29/2024 11:04,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,bologna,0,1
83a562a5a2781054c7789c5a100733612c761a8240cf191b338689f5233fa64669664, 1,8/29/2024 11:02,8/29/2024 11:04,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,boloney,0,1
dc0d00a2fd532d8c597e5d9c489c0b33513fa7ff8397d2534e6d3a8dd7cf427a1a1ad, 1,8/29/2024 11:02,8/29/2024 11:04,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1
678c002c16c22352489112a3edfc2bcbbac26bff04c6d9a9a08aeb2705c03a5393d3e, 1,8/29/2024 11:02,8/29/2024 11:04,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1
7c743c1a2ddbb8f350e9dab605f721b4d1b0a06985b95189fe442103efe2b2e31406f, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,Checked,0,1
777c5bd8a1bf6b7aedc3971d074a7f0f7885e13fb678f4707fd0e1e77693df62c92dc, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,UnChecked,0,1
1a3d4c40572a77ba59bbaf4cb9fd8ddd42b687c7d9ae10fdb5c8c07fba45226fe2a7c, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
9f3d97c1b355b55f7a7344239b126afc63ee2a35726fe3885aac160e4bfabc50c4de4, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1
75b77c2a58376fbb4671c0d72c85c6d3b7a609c41db18b5358a95757afac2857de43b, 1,8/29/2024 11:02,8/29/2024 11:04,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1
ee52ef4aa650c03f4761a3735c1372e9a7a2b4f18fb4982d73851a8c136fac2001a56, 1,8/29/2024 11:02,8/29/2024 11:04,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1
27c86846720cc6512207f9b6f5eaa7c86e0cb018ec261f920351e0cb0c05d2b3fd9a6, 1,8/29/2024 11:02,8/29/2024 11:04,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1
f65e22154a8988fc9f90f01dee759d298f382f3e5aa7a7d48a4335341397b4ab1c72d, 1,8/29/2024 11:02,8/29/2024 11:04,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1
ba8c3b00e05b2a0613257d54bbd30be527bc6b665f918a09a9086c4ca8465f5720926, 1,8/29/2024 11:05,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1
66d06c8be8a6af0ed92d721abb5595ffb74b2f66beb3409251da1ae0d1e183f383940, 1,8/29/2024 11:05,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1
e327202ebeb5f41ebdc795ba3bffe433d9fdf5a1ae0846a1eb41a70422f6cf3fb6888, 1,8/29/2024 11:05,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1
a2c86709e21ef0aa2b261ac853f95883d9a81deab4cbd2ca920718dc75d6682eb7129, 1,8/29/2024 11:05,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,Checked,0,1
1b25d65fc272364b610186865f254ded0ba4f4b99911fe9ec46eda2d152ff5d2bbadc, 1,8/29/2024 11:05,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1
0e67ea739ee51a15badd8ad952fb537c232baa7d4bb28c8f90f0e2a245fe6539fca14, 1,8/29/2024 11:05,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1
dd895f6315c6de78ccbcfb01cd6e8cf9503f43d7f28a30161d6d195834a57a5270c95, 1,8/29/2024 11:05,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
c687a3e30c8ceee1fac8ff8e85ad163172bf14e9e9fca18b1aed50467d70411cb63d1, 1,8/29/2024 11:05,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
431898f87435f2d961f80bec3b8faa85f6d37d46a14c9a8c0a0d406ff92928d8ba67f, 1,8/29/2024 11:05,8/29/2024 11:06,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,UnChecked,0,1
62f95c2cf1222e9efb86653267ffbe0919e0e3712034fa0740c348b948d450ccf04f3, 1,8/29/2024 11:05,8/29/2024 11:06,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,Checked,0,1
80215db0ada210456a9583dbbbdd96aaf4bf2f77660a7c0ae50cce05717cccc2b5cd6, 1,8/29/2024 11:05,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
aca942d32cfdf14d3e85fd82b3936b1ee83032c55e2a8f21e9cf9ea4e387e96ba6c4b, 1,8/29/2024 11:05,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
145cd1edbb2bc0ccc6c4146a99e997c7d9fd40970b7c5632c2f490617c109bc4272f5, 1,8/29/2024 11:05,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1
cc081d963e3ce9f82c864d21760f8dbc33ccaa4d3f49b18b64ec21126625a94a7f7c5, 1,8/29/2024 11:05,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
08006a47d3c71f61db26329d91fc760e5f241346f54fbe27c0868d499799ecbf5b77d, 1,8/29/2024 11:05,8/29/2024 11:06,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,UnChecked,1,1
30bf9cd5cbede4dd39ebb0c65f8deafd18fec8ec9f57904b1735ba972558eaf6ddb8b, 1,8/29/2024 11:05,8/29/2024 11:06,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,1,1
24b7b28e7ad02f4491e0bb97efb2c38f263a30b3b0d991b836bfff36e292300cf76df, 1,8/29/2024 11:05,8/29/2024 11:06,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,Checked,1,1
b994754cb398337e896b834efdfb8400b634fd769de4bb2f0fb2c3c5bc66d7fad1dbd, 1,8/29/2024 11:05,8/29/2024 11:06,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1
516433509ef60361cf7c1743986a24e61b84d14ecd8145460f79d3a392dd8d0455721, 1,8/29/2024 11:05,8/29/2024 11:06,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1
9a3c866ba607fca78e52719532f63a59d4dc37fa07c71d79fd1e74f21563058a04d6a, 1,8/29/2024 11:05,8/29/2024 11:06,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,BOLOGNA,0,1
9fabe82f0b64fa2ffe5d475d6a8f7cc75f46a262711dc315aeebcfe08050af572c112, 1,8/29/2024 11:05,8/29/2024 11:06,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,DAVIS,0,1
3be1cc2e7e773af8603887634900dc9428af2fd89870bd849ffe89ae23fdf63a20fda, 1,8/29/2024 11:05,8/29/2024 11:06,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1
d5490f1c5fcd30faf4c5b201e5f347a9ccb62b3054ae223683427d4f888dd2af88eee, 1,8/29/2024 11:05,8/29/2024 11:06,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1
cde21f29a04029ec0043dfe28b8b51cf28fda8f76ad82d5091b617bb042102516c918, 1,8/29/2024 11:05,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1
f385ae54f56f56c33c4bbd5ae410f98fc5ff3ca98ef5d9fe74dad5d2bcb2565984bd9, 1,8/29/2024 11:05,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1
174e4fd0433b9b5a33752f78acf86342cb45824afcb5eec5b9d687c403f7176a24e83, 1,8/29/2024 11:05,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
8fc0a6b1f673458c40502ba6ed3f3738487ebab246a33c6819ad389cb6170dc69d186, 1,8/29/2024 11:05,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1
d9e089dc485fd20cd57e00b974a66a61c79a6d6f98dc42b3d389ac8e90cf96fe6af8f, 1,8/29/2024 11:05,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1
422cecab148199beb103edc91f3d233011b05e4ff7abf94290ecc2a8f71607cf67306, 1,8/29/2024 11:05,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1
8be4dd666c827e8cfe6343e436246a26e1687db3b080aeb58fb2f8a66e87493af9d34, 1,8/29/2024 11:05,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1
00e355789a78d588497c26110f99c661b6f26a237ce3285024007592e713d6970b504, 1,8/29/2024 11:05,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1
9aaf2f3556b18e061df60760a1f51594b0b2ddd13efa4b486cb61e3def0f7e8456a08, 1,8/29/2024 11:02,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1
67d762038d94aa91b3863c3989328c31dd9ea5a49b38c7b00dd53b43cea7635307149, 1,8/29/2024 11:02,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1
85d2459d067269a1c0ab4f6fd3c8514422505f412c500d03987dc408c3a4610c389ce, 1,8/29/2024 11:02,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,Checked,0,1
c5e7152f9f39fabd88b1f79cc193783b4aeae4f9b560fd67143f06972632dd7eff10c, 1,8/29/2024 11:02,8/29/2024 11:06,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,UnChecked,0,1
1ecd4ec1aee21061df9c234f4ff4c27cefa4f3074497afe3619d8c1bdf5d423ba9219, 1,8/29/2024 11:02,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1
9f692e3d09167bd617600f09bd569d9cd6f1346906310e7488e9d10fe2dfb5b1777a2, 1,8/29/2024 11:02,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1
80d3f49215c7a82023607ccaaa1955358b234ba16b2241d7591fac7cf0088567985fb, 1,8/29/2024 11:02,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
21557bd627bdc1bb006522251b179be9c59266124d3cd7a1bfb5b8be5ddcee5ce8beb, 1,8/29/2024 11:02,8/29/2024 11:06,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
7cd28f798aeef7646bb7d9a7fb1e25241e314a44a79716ad79e314cffd7f75ab036d0, 1,8/29/2024 11:02,8/29/2024 11:06,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,UnChecked,0,1
5c14583e33927fd72d1b3803b65920eddd545a2df35d05d1baf7069b9e504b27ccb20, 1,8/29/2024 11:02,8/29/2024 11:06,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,Checked,0,1
143acdb81b2b8f4f113afe9bb61481ee4ce1de95f312b943ece35dbaeb498e999f2b1, 1,8/29/2024 11:02,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
8f7dc31609b4c2d02326ff7f93c8967c4e5ef56835c7116c22165ecc2c4f780b0dc32, 1,8/29/2024 11:02,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
ceea77c8130f8420b1836017ac05442ad9af567297e9837aabcdf54b5656a18586dee, 1,8/29/2024 11:02,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1
d3fa268873f4a60cbe577917f55e8d119fde6dd1ebabaf70a2915bcf348b780b34a44, 1,8/29/2024 11:02,8/29/2024 11:06,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
cc597a35cc8f5ced99029d2eea94a95a8fb2232e2fd8259d4e95119a65874f0eadf7c, 1,8/29/2024 11:02,8/29/2024 11:06,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1
41eac4fdd4f4528042a650471858f8a6efa0902ea331cf02752b2227b636ada832b1f, 1,8/29/2024 11:02,8/29/2024 11:06,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1
28b74a5d0cb12113e0f7126a1b055c06201e7894dc239178b2aa844240939156ae9d5, 1,8/29/2024 11:02,8/29/2024 11:06,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1
81052d3a6096f48f6ebc4c7641614b095581c583bfd0bb5d93777e5a98ab845317056, 1,8/29/2024 11:02,8/29/2024 11:06,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,Checked,0,1
473696d9126256c0e0b9d96b546b839485b7ecc1f73a8b7caec1f7ad02e14f5af7abf, 1,8/29/2024 11:02,8/29/2024 11:06,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,UnChecked,0,1
63fac1c306787b234b85911a9ed2e429cf6c50fa43b6790322c143e12a648bd586a60, 1,8/29/2024 11:02,8/29/2024 11:06,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,sandwhich,0,1
a57b50ec440401b42bee65a04d776fcf5669e2d2e313d32ef3bd2abbd3fe3e446df75, 1,8/29/2024 11:02,8/29/2024 11:06,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,sandwhich,0,1
96185fda31e6b624946a1edb8023c7d0415459d79c4c82e84053ddaa35c2145f3b0fa, 1,8/29/2024 11:02,8/29/2024 11:06,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,UnChecked,0,1
73534f8e8696fbacdd8d4d7ee09d54758adc0817dfa5c3b9f6cdbbda32eac0a34c71a, 1,8/29/2024 11:02,8/29/2024 11:06,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,Checked,0,1
b01de2bab6f32bb70fa8f8aefdf291c40869087eef3b17de4e5c0a6686159ff2cf42e, 1,8/29/2024 11:02,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1
abc14dd06744978b9311c3df93a0536f956fa01b3b7eb862728431582fd8d4053b9f1, 1,8/29/2024 11:02,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,Checked,0,1
61e930050a3f29f3c8678455cc1e18c5ec304d588790fdcb02e9011231686dc841a54, 1,8/29/2024 11:02,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
aeabaa7fa322e7f1f2e2ef2503be96263f35eeeccebf38c30a5c8159ba01f8f6866d5, 1,8/29/2024 11:02,8/29/2024 11:06,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,UnChecked,0,1
3adf6db54f21a4e54d7b7d4c36af765827afa93362720e4840cca3f24bfab41d69aef, 1,8/29/2024 11:02,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,coca cola,UnChecked,1,1
c0b6cef23769df54684de726cfc3939e1a0b54ca7321a12727550427295a109f8fa12, 1,8/29/2024 11:02,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,frozen yogurt,UnChecked,1,1
1553e1f26dc400ab4ed024cdf47fcbfe1ce8b842661a0aa43d6f18d7fe37eb8982154, 1,8/29/2024 11:02,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,ice cream,Checked,1,1
cca2e3feaa3a6d900b9cbfd282c85ee0cf85285c0419fc3101d5b473f198aa0fb7d39, 1,8/29/2024 11:02,8/29/2024 11:06,,10,MC,,"If revenge is a dish best served cold, and revenge is sweet, then revenge is:",FALSE,1,a popsicle,UnChecked,1,1
47e5936334fd728fe2f944d82ac80af4006e1e7682a23f75b5860bef2c15a496d57b5, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,38,UnChecked,0,1
9719dddd1980b157cf9f4d75a7d7a80603f96764eb5ac2a540142b3775c1105c957e5, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,39,UnChecked,0,1
2bf2e6c0dc485b31b4c1631422fc311f976161f20ed4491ef53be3bc2e90e41a08808, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,40,UnChecked,0,1
fce98c65dac795cd74c25c7fc5a25817627bee3a7d0958ca9326e97f3fc3dc2c353be, 1,8/29/2024 11:02,8/29/2024 11:04,,1,MC,,"What is the answer to life, the universe, and everything?",FALSE,1,41,Checked,0,1
a8923547ff5f1207534d6adb492c7cfaf13c574942121584ca04d4a5ff3731c2282ba, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,UnChecked,0,1
8b3de09684d9ced59eedce3bc5d0a08544beffbe1224a1e874edf035a66a55447b336, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,50%,UnChecked,0,1
907842813f36342713f26749cfca368eaed435ee6b833ae4cf49a0c2c1ff6c7b01c74, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,60%,UnChecked,0,1
b00a4420500c49a20c8773b06034cf2da8fe21a616542db429f42714423334f0f4e00, 1,8/29/2024 11:02,8/29/2024 11:04,,2,MC,,"If you choose the answer to this question at random, what is the chance you will be correct?",FALSE,1,25%,Checked,0,1
a92d931e8fbe00377f082902fa88e46e0cef2d3e02d623a7859d62e4f6031be6736de, 1,8/29/2024 11:02,8/29/2024 11:04,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,TRUE,UnChecked,0,1
702b681ca3e083ea1db57e57fa63e25e8848151b9fe048179bf45e20491d8379f53d5, 1,8/29/2024 11:02,8/29/2024 11:04,,3,T/F,,"Should the word ""Abbreviation"" be shorter?",FALSE,1,FALSE,Checked,0,1
0eb18a47d87fd4120eb0f98827b1f7cda6487cd79564dcedd4adeda871e3114fc7116, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,11,UnChecked,0,1
450089eb7a4cd774bde9a4643652671d3dd9c4fee5a5243c74ca5316d40e4e8b3f8c8, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,7,UnChecked,0,1
5115ae80b51852d484d94291db78cedc5bdbe8dd22081a538480c3db42b1cfc4bbbe2, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,26,Checked,0,1
4f82e813003f335524c70ea2bbc246eb5b502bb68e0d1e7f64a998ab73af204a9de58, 1,8/29/2024 11:02,8/29/2024 11:04,,4,MC,,How many letters are in the alphabet?,FALSE,1,11010,UnChecked,0,1
cf512e04a6c6d9ae0f040fe311bf1cc04686665cff05f06a55adbe413cdc9f5ea86bd, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Disney sues you,Checked,0,1
778f77641b5f5afa7396982f2c0817c1f2e8669ba0c7d978280a2cfce6cae6b0a3370, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,Paul Bettany joins you,UnChecked,0,1
043658b6220637c02acb48503fe50dc200c2a4e327ea2100853b3b5ac33512ae01e4f, 1,8/29/2024 11:02,8/29/2024 11:04,,5,MC,,"If you take a ship and replaced all of the parts until none of the original parts of this ship are a part of the ship, what happens?",FALSE,1,You have two ships,UnChecked,0,1
4c44ac2698b7d2e9c277c30511b286382b5a176d94b0d9de8ecbb3d17f8a717c8a48a, 1,8/29/2024 11:02,8/29/2024 11:04,,6,T/F,,Something can be both New and Improved,FALSE,1,TRUE,UnChecked,1,1
f13c6e407e0ef599b4a04b3e5e1b6dcb8dc83abfd9a6d21c5ad90b96a4cf084edd43e, 1,8/29/2024 11:02,8/29/2024 11:04,,6,T/F,,Something can be both New and Improved,FALSE,1,FALSE,Checked,1,1
5a3ca724fa31d89c4fc1659288103844ec711da291b25434260cffc12b7a5a4793f0d, 1,8/29/2024 11:02,8/29/2024 11:04,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 1,paul,0,1
4ab12384b6ce0a15c46f2bf2445912415b5cf59d758465e4eeea40232d5cca8b1843f, 1,8/29/2024 11:02,8/29/2024 11:04,,7,FIB,,"My bologna has a first name, it's _______ my bologna has a second name, it's _______ ",FALSE,1,Answer for blank # 2,paul,0,1
b1c8ecef727c3396596be84f87ee9dedc21c5cb170e9180c45334bf54b874d2bf1a18, 1,8/29/2024 11:02,8/29/2024 11:04,,8,MC,,Is your answer to this question 'no'?,FALSE,1,yes,Checked,1,1
19588c1dc5bd74d5b8378351cc0f235b9bb14d31668a45090f9fe5492606f56ce441f, 1,8/29/2024 11:02,8/29/2024 11:04,,8,MC,,Is your answer to this question 'no'?,FALSE,1,no,UnChecked,1,1
e99c40d2146c10a8b7915dfdcb1323b5f9a67e3bd3a07b0cbe89240f4c1f33d21d312, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,s,UnChecked,0,1
80ebae938687d711cc83ceb7962e5255b2343686b21aaffdac47fdce04d283d08bf27, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,c,UnChecked,0,1
86edc03b6fe94e679aeaab259e0f89ec3824d834d47fec2c75d2b2187819d3fcebaba, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,a,UnChecked,0,1
31a1e826d4f583e21cbf5e6c437eae5395397c0fa06ddf3cc06460aaea5e4bfed2f78, 1,8/29/2024 11:02,8/29/2024 11:04,,9,MC,,"In the word ""scent"", which letter is silent?",FALSE,1,p,Checked,0,1
